Item ID,Created Time,Last Modified Time,Item Name,Sales Description,Selling Price,Sales Account,Is Returnable Item,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Is Receivable Service,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,Unit Name,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,Inventory Valuation Method,Track Batches,Reorder Level,Preferred Vendor,Opening Stock,Opening Stock Value,Stock On Hand,Is Combo Product,Item Type,Sellable,Purchasable,Track Inventory,Category Name,Parent Category,CF.UoM,CF.Source URL,CF.Shopify status,CF.Shopify Collection,CF.Shopify var 1 - name,CF.Shopify var 1 - value,CF.Shopify var 2 - name,CF.Shopify var 2 - value,CF.Shopify var 3 - name,CF.Shopify var 3 - value,CF.SKU - new
5583220000001502307,2025-06-25 20:19:40,2026-01-29 08:45:38,ALVEOGYL,,NGN 138700.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,pcs,Pieces,600-110-001,,,,,NGN 102699.04,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,4.00,false,Inventory,true,true,true,110-Dry Socket Paste,600-Surgical Products,,,,,,,,,,,
5583220000001502316,2025-06-25 20:19:41,2026-01-29 08:55:53,COLGATE TOOTHBRUSH TRIPLE ACTION MEDIUM,,NGN 6500.00,Sales,false,Colgate,COLGATE,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,Each,,480-150-003,,,,,NGN 3232.674348,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,127.00,false,Inventory,true,true,true,150-Toothbrushes & Tongue Cleaners,480-Preventive Products,,,,,,,,,,,
5583220000001502325,2025-06-25 20:19:41,2026-01-29 17:22:45,SPRINTRAY-ONX-TOUGH 2-A2-500G(SRI-0202124),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,PCS,,380-160-012,,,,,NGN 1462340.11,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,160-Impression Materials,380-Lab Products,,,,,,,,,,,
5583220000001502352,2025-06-25 20:19:41,2026-01-29 08:56:49,CAVIT NORMAL TUBE PACKS (10/PK),,NGN 160600.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,PACK,,520-210-001,,,,,NGN 118910.27,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,210-Temporary Filling Materials,520-Restorative,,,,,,,,,,,
5583220000001502361,2025-06-25 20:19:41,2026-01-29 17:26:05,DENTOMYCIN 2% W/W PERIODONTAL GEL (0.5G),,NGN 104500.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,Tube(s),,460-120-001,,,,,NGN 86843.83,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,14.00,false,Inventory,true,true,true,120-Antibiotics,460-Pharmaceuticals,,,,,,,,,,,
5583220000001502370,2025-06-25 20:19:41,2026-01-29 08:49:06,DYCAL IVORY REFILL PACK,,NGN 105500.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,EACH,,520-150-002,,,,,NGN 78133.71,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,4.00,false,Inventory,true,true,true,150-Cements & Liners,520-Restorative,,,,,,,,,,,
5583220000001502379,2025-06-25 20:19:41,2026-01-29 08:45:38,HEMOCOLLAGENE HAEMOSTATIC SPONGES,,NGN 268100.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,pcs,Pieces,600-120-001,,,,,NGN 198528.04,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,1.00,false,Inventory,true,true,true,120-Haemostatic Agents,600-Surgical Products,,,,,,,,,,,
5583220000001502388,2025-06-25 20:19:41,2026-01-26 12:50:28,KODAK INSIGHT PERIAPICAL FILM (2) secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 176677.03,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502419,2025-06-25 20:19:41,2026-01-29 08:49:57,AUTOCLAVE C-17,,NGN 6750000.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,Pcs,,580-120-001,,,,,NGN 4832851.38,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,1.00,false,Inventory,true,true,true,120-Heat Sterilizers,580-Sterilisation,,,,,,,,,,,
5583220000001502440,2025-06-25 20:19:41,2026-01-29 17:02:51,BAMBI PUMP COIL (BPVT150),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,EACH,,280-140-010,,,,,NGN 1703950.00,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,140-Small Equipment,280-Equipment,,,,,,,,,,,
5583220000001502461,2025-06-25 20:19:42,2026-01-29 17:23:30,BEAUTY PINK WAX MEDIUM 0.45KG (1LB),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,Each,,380-190-001,,,,,NGN 16935.00,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,190-Waxes,380-Lab Products,,,,,,,,,,,
5583220000001502470,2025-06-25 20:19:42,2026-01-29 17:22:13,Dental POP 25KG,,NGN 36000.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,EACH,,380-150-001,,,,,NGN 26666.00,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,150-Dental Stone & Gypsum,380-Lab Products,,,,,,,,,,,
5583220000001502493,2025-06-25 20:19:42,2026-01-29 08:47:29,BIO-GIDE (25x25MM),,NGN 390750.00,Sales,false,Geistlich,GEISTLICH PHARMA PC,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,Pack(s),,140-120-004,,,,,NGN 313824.00,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,7.00,false,Inventory,true,true,true,120-Resorbable Membranes,140-Biomaterials,,,,,,,,,,,
5583220000001502502,2025-06-25 20:19:42,2026-01-26 12:45:24,BIO-OSS - 0.5GM (2) secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 173045.46,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502525,2025-06-25 20:19:42,2026-01-26 12:45:35,BRILL NG ENAMEL A1/B1 4G secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 18091.47,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502534,2025-06-25 20:19:42,2026-01-26 12:45:41,BRILL NG ENAMEL A2/B2 secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 18091.47,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,4.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502543,2025-06-25 20:19:42,2026-01-26 12:45:46,BRILL NG ENAMEL A3.5/B3 4G secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 18091.47,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502552,2025-06-25 20:19:42,2026-01-26 12:45:50,BRILL. FLOW A1/B1  2.3G secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 13770.50,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502561,2025-06-25 20:19:42,2026-01-29 16:57:00,HYSOLATE LATEX DENTAL DAM GREEN MEDIUM 127 X 127 (52PK),,NGN 48500.00,Sales,false,Coltene,COLTENE,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,Pack(s),,260-200-002,,,,,NGN 40325.64,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,19.00,false,Inventory,true,true,true,200-Rubber Dam Systems,260-Endodontics,,,,,,,,,,,
5583220000001502570,2025-06-25 20:19:42,2026-01-26 12:51:07,PAPER POINT - SIZE 30,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,Pack(s),,null,,,,,NGN 18069.00,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502579,2025-06-25 20:19:42,2026-01-29 16:56:53,ROEKO PAPER POINT TOP COLOR ISO 20 (200PK),,NGN 24400.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,pack,,260-180-010,,,,,NGN 17173.79,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,10.00,false,Inventory,true,true,true,180-Paper Points,260-Endodontics,,,,,,,,,,,
5583220000001502588,2025-06-25 20:19:42,2026-01-29 16:56:54,ROEKO PAPER POINT TOP COLOR ISO 30 (200PK),,NGN 24400.00,Sales,false,Coltene,COLTENE,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,Pack(s),,260-180-011,,,,,NGN 17173.79,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,8.00,false,Inventory,true,true,true,180-Paper Points,260-Endodontics,,,,,,,,,,,
5583220000001502661,2025-06-25 20:19:43,2026-01-26 12:46:04,CAN LINER - LARGE - RED secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 6750.00,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,8.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502694,2025-06-25 20:19:43,2026-01-26 12:46:08,CATAFLAM 50MG (BIG PACK),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 17500.00,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502715,2025-06-25 20:19:43,2026-01-26 12:46:19,CLEAR MOUTHGUARD MATERIAL 3MM/125MM ROUND (9/KG) Secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 45688.62,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502736,2025-06-25 20:19:44,2026-01-26 12:46:24,Clear Splint Biocryl - 1.5mm/125mm Round (15/pkg),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 34585.14,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,2.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502745,2025-06-25 20:19:44,2026-01-26 12:46:28,Clear Splint Biocryl - 1mm/125mm Round (25/pkg),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 41433.68,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,2.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502754,2025-06-25 20:19:44,2026-01-26 12:46:34,Clear Splint Biocryl - 2mm/125mm Round (10/pkg),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 36639.70,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502763,2025-06-25 20:19:44,2026-01-26 12:50:15,ISOFOLAN 0.10/125MM ROUND (100P),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 91599.25,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,1.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502772,2025-06-25 20:19:44,2026-01-29 17:21:34,LC-PRIMER (10ML),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,EACH,,380-120-019,,,,,NGN 67512.28,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,120-Acrylics & Resins,380-Lab Products,,,,,,,,,,,
5583220000001502803,2025-06-25 20:19:44,2026-01-29 16:53:11,CLINELL UNIV. SANITIZING WIPES,,NGN 29700.00,Sales,false,Clinell,CLINELL,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,Pack(s),,200-230-001,,,,,NGN 11886.71,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,407.00,false,Inventory,true,true,true,230-Wipes,200-Disposable Products,,,,,,,,,,,
5583220000001502812,2025-06-25 20:19:44,2026-01-29 17:22:16,Dental Stone 25KG,,NGN 155500.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,pcs,Pieces,380-150-002,,,,,NGN 116667.00,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,2.00,false,Inventory,true,true,true,150-Dental Stone & Gypsum,380-Lab Products,,,,,,,,,,,
5583220000001502859,2025-06-25 20:19:45,2026-01-29 17:18:27,CUP JUNIOR SCREW NYLON BRUSH (50PK) (STODDARD),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,Pcs,,360-130-002,,,,,NGN 36583.02,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,130-Janitorial Equipment,360-Janitorial Supplies,,,,,,,,,,,
5583220000001502868,2025-06-25 20:19:45,2026-01-29 16:51:46,DISPOSABLE LARGE TRAY (28 X 18.3 X 1.7CM) (50PK),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,PCS,,200-200-004,,,,,NGN 9781.72,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,200-Plastic Cup & Tray,200-Disposable Products,,,,,,,,,,,
5583220000001502877,2025-06-25 20:19:45,2026-01-29 08:58:06,RETAINER BRITE,,NGN 27720.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,PCS,,420-110-019,,,,,NGN 23202.55,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,110-Accessories,420-Orthodontics,,,,,,,,,,,
5583220000001502886,2025-06-25 20:19:45,2026-01-26 13:05:25,TEPE INTERDENTAL BRUSHES (Set) (DD) 0.4MM-PINK (10 x 8 pcs),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 79335.75,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,1.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502895,2025-06-25 20:19:45,2026-01-26 13:05:28,TEPE INTERDENTAL BRUSHES (Set) (DD) 0.5MM-RED (10 x 8 pcs),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 79335.75,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,2.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502904,2025-06-25 20:19:45,2026-01-26 13:05:32,TEPE INTERDENTAL BRUSHES (Set) (DD) 0.6MM-BLUE (10 x 8 pcs),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 79335.75,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,5.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502913,2025-06-25 20:19:45,2026-01-26 13:05:36,TEPE INTERDENTAL BRUSHES (Set) (DD) 0.7MM-YELLOW (10 x 8 pcs) secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 79335.75,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001502922,2025-06-25 20:19:45,2026-01-29 08:51:02,TEPE TONGUE CLEANER,,NGN 11800.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,PCS,,480-150-058,,,,,NGN 8501.17,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,46.00,false,Inventory,true,true,true,150-Toothbrushes & Tongue Cleaners,480-Preventive Products,,,,,,,,,,,
5583220000001502991,2025-06-25 20:19:46,2026-01-26 12:47:11,DENTAL NEEDLES 27G LONG,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 7500.00,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503012,2025-06-25 20:19:46,2026-01-26 12:47:41,ETHOSS 05.CC SYNTHETIC BONE GRAFT 3/PK (2) secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,Pcs,,null,,,,,NGN 363047.73,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503021,2025-06-25 20:19:46,2026-01-26 12:47:46,ETHOSS 1CC SYNTHETIC BONE GRAFT 3/PK (2),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 436092.04,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,5.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503082,2025-06-25 20:19:47,2026-01-26 12:48:41,GUTTA PERCHA PROTAPER F1 (DENTSPLY),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 19008.97,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,4.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503091,2025-06-25 20:19:47,2026-01-26 12:48:50,GUTTA PERCHA PROTAPER F3 (DENTSPLY),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 29286.04,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,4.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503114,2025-06-25 20:19:47,2026-01-26 12:49:43,INTEGRA-CP (3MM) 4.5 X 5.0MM Secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 116090.53,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503123,2025-06-25 20:19:47,2026-01-26 12:50:06,INTEGRA-CP (3MM) 5.0 X 6MM secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 116090.53,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503132,2025-06-25 20:19:47,2026-01-26 12:50:10,INTEGRA-CP (3MM) 5.0 X 8MM - secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 116090.53,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,2.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503171,2025-06-25 20:19:47,2026-01-26 12:50:01,INTEGRA-CP (3MM) 5.0 X 5MM - Secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 108446.83,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503180,2025-06-25 20:19:47,2026-01-26 12:51:12,PATIENT TEASERS (25PK),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 929.54,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,25.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503189,2025-06-25 20:19:47,2026-01-26 12:51:16,PERM ABUT (2.5MM) 4.0 X 10MM 0° (2) secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 74363.54,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503198,2025-06-25 20:19:47,2026-01-26 12:51:20,PERM ABUT (2.5MM) 4.0 X 10MM 15° (2) secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 74363.54,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503207,2025-06-25 20:19:47,2026-01-26 12:51:29,PERM ABUT (2.5MM) 4.0 X 6.5MM 25° (2) secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 108446.83,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503216,2025-06-25 20:19:47,2026-01-26 12:51:33,PERM ABUT (2.5MM) 5.0 X 10MM 0° (2) secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 74363.54,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,4.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503225,2025-06-25 20:19:47,2026-01-26 12:51:56,PERM ABUT (3MM) 4.0 X 10MM 0° (2) Secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 74363.54,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503234,2025-06-25 20:19:48,2026-01-26 12:52:05,PERM ABUT (3MM) 4.0 X 6.5MM 0° (2) Secondary,,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Inactive,pcs,Pieces,null,,,,,NGN 74363.54,Cost of Goods Sold,cm,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503243,2025-06-25 20:19:48,2026-01-26 13:05:02,TEMP ABUT (2.5MM) 5.0 X 4.5MM (2),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 54223.41,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503252,2025-06-25 20:19:48,2026-01-26 13:05:06,TEMP ABUT (2.5MM) 5.0 X 6.5MM (2),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 54223.41,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503261,2025-06-25 20:19:48,2026-01-26 13:05:10,TEMP ABUT (3MM) 5.0 X 4.5MM (2),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 54223.41,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503270,2025-06-25 20:19:48,2026-01-26 13:05:15,TEMP ABUT (3MM) 6.5 X 4.5MM (2),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 54223.41,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503279,2025-06-25 20:19:48,2026-01-26 13:05:20,TEMP ABUT (3MM) 6.5 X 6.5MM (2),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 54223.41,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503360,2025-06-25 20:19:48,2026-01-26 12:50:53,ORAL-B CROSS ACTION BLACK TOOTHBRUSH HEAD (2 PACK),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 18228.43,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503369,2025-06-25 20:19:48,2026-01-26 12:50:57,ORAL-B CROSS ACTION WHITE TOOTHBRUSH HEAD (2 PACK),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,1,,,Inactive,,,null,,,,,NGN 18228.43,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,0.00,false,Inventory,true,true,true,,,,,,,,,,,,,
5583220000001503378,2025-06-25 20:19:48,2026-01-29 17:29:10,ORAL-B IO SPECIALISED CLEAN TOOTHBRUSH HEADS (2 PACK),,NGN 0.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,1,,,Active,Pack(s),,480-150-014,,,,,NGN 0.00,Cost of Goods Sold,,Inventory Asset,fifo,false,,,,,1.00,false,Inventory,true,true,true,150-Toothbrushes & Tongue Cleaners,480-Preventive Products,,,,,,,,,,,
